1NETVIEW|HD|RETAILSID|001|20200120021838|228399,,,,,,,,,,,,,,,,,
00|HSBB_UNIFI-HSI-CBJ_V1013|U|OPTICAL|1|IN=CBJ_V1013,0,0/19/0.500,NPEALCBJ21,1,9/2/6.500,NB=NPEALCBJ21,1,1/2/1.119,IBSE01.PUJ,1,13/0/3.119,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V1013|U|OPTICAL|1|IN=CBJ_V1013,0,0/19/0.500,NPEALCBJ21,1,9/2/6.500,NB=NPEALCBJ21,1,1/2/1.119,IBSE01.PUJ,1,13/0/3.119,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V1014|U|OPTICAL|1|IN=CBJ_V1014,,0.5,NPEALCBJ21,1,10/2/4.500,NB=NPEALCBJ21,1,1/2/1.120,IBSE01.PUJ,1,13/0/3.120,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V1014|U|OPTICAL|1|IN=CBJ_V1014,,0.5,NPEALCBJ21,1,10/2/4.500,NB=NPEALCBJ21,1,1/2/1.120,IBSE01.PUJ,1,13/0/3.120,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V1014|U|OPTICAL|1|IN=CBJ_V1014,0,0/19/0.500,NPEALCBJ21,1,9/2/7.500,NB=NPEALCBJ21,1,1/2/1.120,IBSE01.PUJ,1,13/0/3.120,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V1014|U|OPTICAL|1|IN=CBJ_V1014,0,0/19/0.500,NPEALCBJ21,1,9/2/7.500,NB=NPEALCBJ21,1,1/2/1.120,IBSE01.PUJ,1,13/0/3.120,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V1015|U|OPTICAL|1|IN=CBJ_V1015,,0.5,NPEALCBJ21,1,10/2/5.500,NB=NPEALCBJ21,1,1/2/1.121,IBSE01.PUJ,1,13/0/3.121,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V1015|U|OPTICAL|1|IN=CBJ_V1015,,0.5,NPEALCBJ21,1,10/2/5.500,NB=NPEALCBJ21,1,1/2/1.121,IBSE01.PUJ,1,13/0/3.121,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V1015|U|OPTICAL|1|IN=CBJ_V1015,0,0/19/0.500,NPEALCBJ21,1,9/2/8.500,NB=NPEALCBJ21,1,1/2/1.121,IBSE01.PUJ,1,13/0/3.121,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V1015|U|OPTICAL|1|IN=CBJ_V1015,0,0/19/0.500,NPEALCBJ21,1,9/2/8.500,NB=NPEALCBJ21,1,1/2/1.121,IBSE01.PUJ,1,13/0/3.121,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V1016|U|OPTICAL|1|IN=CBJ_V1016,,0.5,NPEALCBJ21,1,10/2/6.500,NB=NPEALCBJ21,1,1/2/1.122,IBSE01.PUJ,1,13/0/3.122,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V1016|U|OPTICAL|1|IN=CBJ_V1016,,0.5,NPEALCBJ21,1,10/2/6.500,NB=NPEALCBJ21,1,1/2/1.122,IBSE01.PUJ,1,13/0/3.122,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V1016|U|OPTICAL|1|IN=CBJ_V1016,0,0/19/0.500,NPEALCBJ21,1,9/2/9.500,NB=NPEALCBJ21,1,1/2/1.122,IBSE01.PUJ,1,13/0/3.122,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V1016|U|OPTICAL|1|IN=CBJ_V1016,0,0/19/0.500,NPEALCBJ21,1,9/2/9.500,NB=NPEALCBJ21,1,1/2/1.122,IBSE01.PUJ,1,13/0/3.122,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V1017|U|OPTICAL|1|IN=CBJ_V1017,,0.5,NPEALCBJ21,1,5/2/3.500,NB=NPEALCBJ21,1,1/2/1.126,IBSE01.PUJ,1,13/0/3.126,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V1017|U|OPTICAL|1|IN=CBJ_V1017,,0.5,NPEALCBJ21,1,5/2/3.500,NB=NPEALCBJ21,1,1/2/1.126,IBSE01.PUJ,1,13/0/3.126,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V1018|U|OPTICAL|1|IN=CBJ_V1018,,0.5,NPEALCBJ21,1,5/2/4.500,NB=NPEALCBJ21,1,1/2/1.128,IBSE01.PUJ,1,13/0/3.128,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V1018|U|OPTICAL|1|IN=CBJ_V1018,,0.5,NPEALCBJ21,1,5/2/4.500,NB=NPEALCBJ21,1,1/2/1.128,IBSE01.PUJ,1,13/0/3.128,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V3018|U|OPTICAL|1|IN=CBJ_V3018,,0.5,NPEALCBJ21,1,10/2/7.500,NB=NPEALCBJ21,1,1/2/1.123,IBSE01.PUJ,1,13/0/3.123,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V3018|U|OPTICAL|1|IN=CBJ_V3018,,0.5,NPEALCBJ21,1,10/2/7.500,NB=NPEALCBJ21,1,1/2/1.123,IBSE01.PUJ,1,13/0/3.123,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V3018|U|OPTICAL|1|IN=CBJ_V3018,1,1/5/1.500,NPEALCBJ21,1,9/2/10.500,NB=NPEALCBJ21,1,1/2/1.123,IBSE01.PUJ,1,13/0/3.123,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V3018|U|OPTICAL|1|IN=CBJ_V3018,1,1/5/1.500,NPEALCBJ21,1,9/2/10.500,NB=NPEALCBJ21,1,1/2/1.123,IBSE01.PUJ,1,13/0/3.123,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V3020|U|OPTICAL|1|IN=CBJ_V3020,1,1/5/1.500,NPEALCBJ21,1,6/2/7.500,NB=NPEALCBJ21,1,1/2/1.127,IBSE01.PUJ,1,13/0/3.127,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-CBJ_V3020|U|OPTICAL|1|IN=CBJ_V3020,1,1/5/1.500,NPEALCBJ21,1,6/2/7.500,NB=NPEALCBJ21,1,1/2/1.127,IBSE01.PUJ,1,13/0/3.127,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_G022|U|OPTICAL|1|ON=KIN_G022,,0.5,NPEZTKIN23,1,5/2.500,NB=NPEZTKIN23,1,1/2.118,IBSE01.PUJ,1,14/0/3.118,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_G022|U|OPTICAL|1|ON=KIN_G022,,0.5,NPEZTKIN23,1,5/2.500,NB=NPEZTKIN23,1,1/2.118,IBSE01.PUJ,1,14/0/3.118,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_G024|U|OPTICAL|1|ON=KIN_G024,1,20/1.500,NPEZTKIN21,1,6/2.500,NB=NPEZTKIN21,1,1/2.100,IBSE01.PUJ,1,13/0/0.100,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_G024|U|OPTICAL|1|ON=KIN_G024,1,20/1.500,NPEZTKIN21,1,6/2.500,NB=NPEZTKIN21,1,1/2.100,IBSE01.PUJ,1,13/0/0.100,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_G024|U|OPTICAL|1|ON=KIN_G024,1,NTA/6.500,NPEZTKIN21,1,6/2.500,NB=NPEZTKIN21,1,1/2.100,IBSE01.PUJ,1,13/0/0.100,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_G024|U|OPTICAL|1|ON=KIN_G024,1,NTA/6.500,NPEZTKIN21,1,6/2.500,NB=NPEZTKIN21,1,1/2.100,IBSE01.PUJ,1,13/0/0.100,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_G051|U|OPTICAL|1|ON=KIN_G051,0,19/1.500,NPEZTKIN23,1,3/1.500,NB=NPEZTKIN23,1,1/2.119,IBSE01.PUJ,1,14/0/3.119,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_G051|U|OPTICAL|1|ON=KIN_G051,0,19/1.500,NPEZTKIN23,1,3/1.500,NB=NPEZTKIN23,1,1/2.119,IBSE01.PUJ,1,14/0/3.119,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_G052|U|OPTICAL|1|ON=KIN_G052,1,NTA/5.500,NPEZTKIN23,1,3/2.500,NB=NPEZTKIN23,1,1/2.121,IBSE01.PUJ,1,14/0/3.121,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_G052|U|OPTICAL|1|ON=KIN_G052,1,NTA/5.500,NPEZTKIN23,1,3/2.500,NB=NPEZTKIN23,1,1/2.121,IBSE01.PUJ,1,14/0/3.121,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_G053|U|OPTICAL|1|ON=KIN_G053,1,19/1.500,NPEZTKIN23,1,3/3.500,NB=NPEZTKIN23,1,1/2.122,IBSE01.PUJ,1,14/0/3.122,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_G053|U|OPTICAL|1|ON=KIN_G053,1,19/1.500,NPEZTKIN23,1,3/3.500,NB=NPEZTKIN23,1,1/2.122,IBSE01.PUJ,1,14/0/3.122,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1001|U|OPTICAL|1|IN=KIN_V1001,0,0/3/0.500,NPEZTKIN21,1,7/21.500,NB=NPEZTKIN21,1,1/2.146,IBSE01.PUJ,1,13/0/0.146,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1001|U|OPTICAL|1|IN=KIN_V1001,0,0/3/0.500,NPEZTKIN21,1,7/21.500,NB=NPEZTKIN21,1,1/2.146,IBSE01.PUJ,1,13/0/0.146,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1002|U|OPTICAL|1|IN=KIN_V1002,,0.5,NPEZTKIN21,1,7/23.500,NB=NPEZTKIN21,1,1/2.147,IBSE01.PUJ,1,13/0/0.147,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1002|U|OPTICAL|1|IN=KIN_V1002,,0.5,NPEZTKIN21,1,7/23.500,NB=NPEZTKIN21,1,1/2.147,IBSE01.PUJ,1,13/0/0.147,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1003|U|OPTICAL|1|IN=KIN_V1003,,0.5,NPEZTKIN21,1,7/25.500,NB=NPEZTKIN21,1,1/2.148,IBSE01.PUJ,1,13/0/0.148,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1003|U|OPTICAL|1|IN=KIN_V1003,,0.5,NPEZTKIN21,1,7/25.500,NB=NPEZTKIN21,1,1/2.148,IBSE01.PUJ,1,13/0/0.148,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1004|U|OPTICAL|1|IN=KIN_V1004,,0.5,NPEZTKIN21,1,7/27.500,NB=NPEZTKIN21,1,1/2.149,IBSE01.PUJ,1,13/0/0.149,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1004|U|OPTICAL|1|IN=KIN_V1004,,0.5,NPEZTKIN21,1,7/27.500,NB=NPEZTKIN21,1,1/2.149,IBSE01.PUJ,1,13/0/0.149,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1005|U|OPTICAL|1|IN=KIN_V1005,,0.5,NPEZTKIN21,1,7/29.500,NB=NPEZTKIN21,1,1/2.150,IBSE01.PUJ,1,13/0/0.150,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1005|U|OPTICAL|1|IN=KIN_V1005,,0.5,NPEZTKIN21,1,7/29.500,NB=NPEZTKIN21,1,1/2.150,IBSE01.PUJ,1,13/0/0.150,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1006|U|OPTICAL|1|IN=KIN_V1006,,0.5,NPEZTKIN21,1,7/1.500,NB=NPEZTKIN21,1,1/2.151,IBSE01.PUJ,1,13/0/0.151,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1006|U|OPTICAL|1|IN=KIN_V1006,,0.5,NPEZTKIN21,1,7/1.500,NB=NPEZTKIN21,1,1/2.151,IBSE01.PUJ,1,13/0/0.151,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1007|U|OPTICAL|1|IN=KIN_V1007,,0.5,NPEZTKIN21,1,7/18.500,NB=NPEZTKIN21,1,1/2.152,IBSE01.PUJ,1,13/0/0.152,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1007|U|OPTICAL|1|IN=KIN_V1007,,0.5,NPEZTKIN21,1,7/18.500,NB=NPEZTKIN21,1,1/2.152,IBSE01.PUJ,1,13/0/0.152,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1008|U|OPTICAL|1|IN=KIN_V1008,,0.5,NPEZTKIN21,1,7/2.500,NB=NPEZTKIN21,1,1/2.139,IBSE01.PUJ,1,13/0/0.139,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1008|U|OPTICAL|1|IN=KIN_V1008,,0.5,NPEZTKIN21,1,7/2.500,NB=NPEZTKIN21,1,1/2.139,IBSE01.PUJ,1,13/0/0.139,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1009|U|OPTICAL|1|IN=KIN_V1009,,0.5,NPEZTKIN21,1,8/35.500,NB=NPEZTKIN21,1,1/2.130,IBSE01.PUJ,1,13/0/0.130,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1009|U|OPTICAL|1|IN=KIN_V1009,,0.5,NPEZTKIN21,1,8/35.500,NB=NPEZTKIN21,1,1/2.130,IBSE01.PUJ,1,13/0/0.130,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1010|U|OPTICAL|1|IN=KIN_V1010,,0.5,NPEZTKIN21,1,8/37.500,NB=NPEZTKIN21,1,1/2.131,IBSE01.PUJ,1,13/0/0.131,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1010|U|OPTICAL|1|IN=KIN_V1010,,0.5,NPEZTKIN21,1,8/37.500,NB=NPEZTKIN21,1,1/2.131,IBSE01.PUJ,1,13/0/0.131,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1011|U|OPTICAL|1|IN=KIN_V1011,,0.5,NPEZTKIN21,1,8/39.500,NB=NPEZTKIN21,1,1/2.132,IBSE01.PUJ,1,13/0/0.132,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1011|U|OPTICAL|1|IN=KIN_V1011,,0.5,NPEZTKIN21,1,8/39.500,NB=NPEZTKIN21,1,1/2.132,IBSE01.PUJ,1,13/0/0.132,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1012|U|OPTICAL|1|IN=KIN_V1012,,0.5,NPEZTKIN21,1,8/41.500,NB=NPEZTKIN21,1,1/2.133,IBSE01.PUJ,1,13/0/0.133,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1012|U|OPTICAL|1|IN=KIN_V1012,,0.5,NPEZTKIN21,1,8/41.500,NB=NPEZTKIN21,1,1/2.133,IBSE01.PUJ,1,13/0/0.133,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1013|U|OPTICAL|1|IN=KIN_V1013,,0.5,NPEZTKIN21,1,8/43.500,NB=NPEZTKIN21,1,1/2.134,IBSE01.PUJ,1,13/0/0.134,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1013|U|OPTICAL|1|IN=KIN_V1013,,0.5,NPEZTKIN21,1,8/43.500,NB=NPEZTKIN21,1,1/2.134,IBSE01.PUJ,1,13/0/0.134,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1013|U|OPTICAL|1|IN=KIN_V1013,,0.5,NPEZTKIN21,1,8/44.500,NB=NPEZTKIN21,1,1/2.134,IBSE01.PUJ,1,13/0/0.134,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1013|U|OPTICAL|1|IN=KIN_V1013,,0.5,NPEZTKIN21,1,8/44.500,NB=NPEZTKIN21,1,1/2.134,IBSE01.PUJ,1,13/0/0.134,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1014|U|OPTICAL|1|IN=KIN_V1014,,0.5,NPEZTKIN21,1,8/45.500,NB=NPEZTKIN21,1,1/2.135,IBSE01.PUJ,1,13/0/0.135,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1014|U|OPTICAL|1|IN=KIN_V1014,,0.5,NPEZTKIN21,1,8/45.500,NB=NPEZTKIN21,1,1/2.135,IBSE01.PUJ,1,13/0/0.135,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1029|U|OPTICAL|1|IN=KIN_V1029,,0.5,NPEZTKIN21,1,8/11.500,NB=NPEZTKIN21,1,1/2.118,IBSE01.PUJ,1,13/0/0.118,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1029|U|OPTICAL|1|IN=KIN_V1029,,0.5,NPEZTKIN21,1,8/11.500,NB=NPEZTKIN21,1,1/2.118,IBSE01.PUJ,1,13/0/0.118,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1031|U|OPTICAL|1|IN=KIN_V1031,,0.5,NPEZTKIN21,1,8/13.500,NB=NPEZTKIN21,1,1/2.119,IBSE01.PUJ,1,13/0/0.119,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1031|U|OPTICAL|1|IN=KIN_V1031,,0.5,NPEZTKIN21,1,8/13.500,NB=NPEZTKIN21,1,1/2.119,IBSE01.PUJ,1,13/0/0.119,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1033|U|OPTICAL|1|IN=KIN_V1033,,0.5,NPEZTKIN21,1,8/15.500,NB=NPEZTKIN21,1,1/2.120,IBSE01.PUJ,1,13/0/0.120,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1033|U|OPTICAL|1|IN=KIN_V1033,,0.5,NPEZTKIN21,1,8/15.500,NB=NPEZTKIN21,1,1/2.120,IBSE01.PUJ,1,13/0/0.120,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1047|U|OPTICAL|1|IN=KIN_V1047,1,1/8/1.500,NPEZTKIN23,1,8/20.500,NB=NPEZTKIN23,1,1/2.116,IBSE01.PUJ,1,14/0/3.116,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1047|U|OPTICAL|1|IN=KIN_V1047,1,1/8/1.500,NPEZTKIN23,1,8/20.500,NB=NPEZTKIN23,1,1/2.116,IBSE01.PUJ,1,14/0/3.116,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1048|U|OPTICAL|1|IN=KIN_V1048,1,1/8/1.500,NPEZTKIN23,1,8/21.500,NB=NPEZTKIN23,1,1/2.117,IBSE01.PUJ,1,14/0/3.117,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1048|U|OPTICAL|1|IN=KIN_V1048,1,1/8/1.500,NPEZTKIN23,1,8/21.500,NB=NPEZTKIN23,1,1/2.117,IBSE01.PUJ,1,14/0/3.117,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1055|U|OPTICAL|1|IN=KIN_V1055,,0.5,NPEZTKIN23,1,7/1.500,NB=NPEZTKIN23,1,1/2.105,IBSE01.PUJ,1,14/0/3.105,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1055|U|OPTICAL|1|IN=KIN_V1055,,0.5,NPEZTKIN23,1,7/1.500,NB=NPEZTKIN23,1,1/2.105,IBSE01.PUJ,1,14/0/3.105,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1056|U|OPTICAL|1|IN=KIN_V1056,,0.5,NPEZTKIN23,1,7/2.500,NB=NPEZTKIN23,1,1/2.106,IBSE01.PUJ,1,14/0/3.106,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1056|U|OPTICAL|1|IN=KIN_V1056,,0.5,NPEZTKIN23,1,7/2.500,NB=NPEZTKIN23,1,1/2.106,IBSE01.PUJ,1,14/0/3.106,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1057|U|OPTICAL|1|IN=KIN_V1057,,0.5,NPEZTKIN23,1,7/3.500,NB=NPEZTKIN23,1,1/2.107,IBSE01.PUJ,1,14/0/3.107,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1057|U|OPTICAL|1|IN=KIN_V1057,,0.5,NPEZTKIN23,1,7/3.500,NB=NPEZTKIN23,1,1/2.107,IBSE01.PUJ,1,14/0/3.107,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1058|U|OPTICAL|1|IN=KIN_V1058,,0.5,NPEZTKIN23,1,7/4.500,NB=NPEZTKIN23,1,1/2.108,IBSE01.PUJ,1,14/0/3.108,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1058|U|OPTICAL|1|IN=KIN_V1058,,0.5,NPEZTKIN23,1,7/4.500,NB=NPEZTKIN23,1,1/2.108,IBSE01.PUJ,1,14/0/3.108,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1059|U|OPTICAL|1|IN=KIN_V1059,,0.5,NPEZTKIN23,1,7/5.500,NB=NPEZTKIN23,1,1/2.109,IBSE01.PUJ,1,14/0/3.109,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1059|U|OPTICAL|1|IN=KIN_V1059,,0.5,NPEZTKIN23,1,7/5.500,NB=NPEZTKIN23,1,1/2.109,IBSE01.PUJ,1,14/0/3.109,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1060|U|OPTICAL|1|IN=KIN_V1060,,0.5,NPEZTKIN23,1,8/1.500,NB=NPEZTKIN23,1,1/2.110,IBSE01.PUJ,1,14/0/3.110,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-HSI-KIN_V1060|U|OPTICAL|1|IN=KIN_V1060,,0.5,NPEZTKIN23,1,8/1.500,NB=NPEZTKIN23,1,1/2.110,IBSE01.PUJ,1,14/0/3.110,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
